"GeneSymbol","log2FC_db_dw","pvalue","alias","Entrez","log2FC_hallock","pval_hallock","fdr_hallock"
"XRCC4",-0.39937168,0.032484468,"","309995",-0.0273473902958309,0.867161468338434,0.946815071107096
"LRRC41",0.385255,0.032493487,"RGD1311221","362566",0.217816256745808,0.0475230851491501,0.244185433133698
"LOC680039",0.46632928,0.032493487,"","680039",NA,NA,NA
"TLK2",0.31502602,0.032496337,"","303592",-0.0159218041655157,0.879733160129552,0.952383199977955
"NCSTN",-0.26698932,0.032625727,"","289231",-0.115010112283156,0.327268346210955,0.619708023335977
"SPATS2L",-0.40924394,0.032649647,"RGD1309930","316426",0.0382280408018356,0.844223099305939,0.936439153141331
"MPP4",0.7599157,0.032875896,"Dlg6","58808",-0.279405549128059,0.293143828779549,0.589450024871475
"SLC5A8",1.0145775,0.033064038,"RGD1564146","500820",-0.0777136622665332,0.946058248620863,0.979767379455416
"BARHL2",0.9757056,0.033074524,"Barh|MBH1","65050",-1.01896701249686,0.381062103155242,0.664951879566948
"ERF",0.47308475,0.033135038,"","292721",0.904548969759743,1.11174232475432e-05,0.00131494054619208
"42982",-0.764245,0.033291806,"EG3-1RVC|EG3RVC|Pnutl2","287606",NA,NA,NA
"B4GALT5",0.33854157,0.033291806,"","362275",-0.038480343284961,0.778177652030844,0.905440186276307
"MTERF2",-0.63347954,0.033466984,"Mterfd3|RGD1311836","366856",-0.585903354790074,0.0258748734130685,0.176719512609548
"USF1",-0.32495648,0.033466984,"","83586",-0.223807236895114,0.133684404269653,0.40357779288369
"PKNOX1",0.6513941,0.03349886,"","294322",0.132797893014193,0.572192503887071,0.798008267892631
"LOXHD1",1.0126847,0.033543635,"","291427",-1.11280666788794,0.0727086602160712,0.300737210096217
"PANK4",0.3367602,0.03362458,"Fang1","171053",-0.0743973503210215,0.543933849596065,0.781135117902395
"DHRS3",0.47700343,0.033664837,"","313689",0.575936433619169,0.00236315740022358,0.0448977964005339
"PHF1",-0.4050112,0.033805452,"Tctex3","294287",0.0795045362939869,0.472895356635137,0.734561966709799
"CDC14B",0.7017648,0.033805452,"","361195",-0.0179281342667507,0.893757567935339,0.958343413252261
"ZFYVE16",-0.5173794,0.033865884,"RGD1564784","499508",-0.126356231135706,0.310541988252677,0.604949734264905
"AKR1E2",-0.483803,0.033865884,"Akr1cl2|Akr1e1","307091",NA,NA,NA
"CHURC1",-0.601889,0.033934236,"","299154",-0.374429100276884,0.0129663276378998,0.121649241690374
"USP49",-0.6277844,0.034041964,"RGD1310513","316211",-0.104907602365408,0.460340316505487,0.724749464024887
"CRYM",-0.53354144,0.03418983,"CDK108","117024",0.672225449265487,0.00651318789943975,0.0812639334136196
"SRSF9",0.3987796,0.034256175,"Sfrs9","288701",0.226018148160471,0.153582348395094,0.433818818124471
"CDPF1",-0.5317033,0.034327634,"RGD1306001","362975",-0.746687381751103,0.00227308136596568,0.0442712557514033
"RPH3A",-0.6514723,0.034347903,"","171039",0.269895476667642,0.305695734971374,0.600936317512177
"CCDC53",-0.4767593,0.034459036,"RGD1563761","299707",NA,NA,NA
"PHF14",-0.41190183,0.034459036,"RGD1563764","500030",-0.16624496350566,0.143943522633684,0.418791671166113
"MINK1",0.39588234,0.034459036,"MEKKK","303259",0.0426842745007191,0.782561865422367,0.907709301257897
"NET1",-0.32405576,0.034461897,"","307098",0.221322756624731,0.174313786142915,0.461803909556434
"TLE3",0.3218495,0.03449508,"","Esp3",0.384811537801405,0.0526597612641283,0.257282214044807
"PAPD4",0.43107226,0.03457216,"","361878",NA,NA,NA
"MESP1",-0.97030115,0.034614347,"","308766",NA,NA,NA
"GABRQ",0.72086304,0.034620695,"","65187",0.517066833071869,0.203602305042872,0.498003736156882
"RAB14",0.27399725,0.03472653,"","94197",0.166778683628917,0.117375994590922,0.379332296086437
"MFSD14B",0.24501477,0.034771945,"Hiatl1|RGD1308377","306687",-0.100646213109809,0.43814275559762,0.710064712897078
"MCM10",0.53480804,0.034814026,"","307126",-0.198965965881112,0.661247447800553,0.846605260724247
"TNFAIP2",-0.80376416,0.034970935,"","299339",-0.22120043554023,0.704615409324146,0.869586661645928
"RASSF6",-1.0063156,0.03497475,"","305251",-0.543792067658248,0.280748066649786,0.577585656524022
"VRK3",-0.3422794,0.035095934,"","361565",0.00250949922717806,0.985481081486195,0.994739209473462
"SEC61A2",0.2270908,0.03526537,"","361273",0.159017220771427,0.297296348795018,0.59325545022813
"PEX5",0.5473612,0.03528934,"PTS1-BP|PTS1R","312703",0.632774706857788,0.000325853305639668,0.0136631359426207
"NME7",-0.45875064,0.03532765,"Nm23-r7","171566",-0.115162227859566,0.475976407079963,0.736230647240106
"DDX19B",0.31900993,0.035466228,"Zd10a","690693",0.0760734415883244,0.515737399706154,0.762887202543724
"DNMT1",0.34042725,0.035562135,"","84350",0.097457242507532,0.407896870100441,0.687642034743887
"GPRASP1",-0.24657959,0.035594195,"pips","171407",0.292945074312648,0.0074556634741021,0.0878929816149931
"CCNO",-0.83561397,0.03564552,"RGD1565217","499528",-0.466737154286873,0.310680506047609,0.604949734264905
"CACUL1",0.45192146,0.03565909,"RGD1308127","365493",0.0472637138717006,0.639226271892125,0.834599794248128
"PLAT",0.5291216,0.03566246,"PATISS|tPA","25692",0.578475995247934,0.00278499183305103,0.0498133766502536
"MRGBP",0.6698152,0.035740416,"","RGD1308612",-0.187237177912517,0.252259837122481,0.550802153109779
"PDE12",0.5205767,0.03574115,"LRRGT00074|RGD1310975","306231",0.430554663512194,0.00204193277364156,0.0420342338171566
"B3GNT3",-0.95138377,0.03587172,"","290638",-0.788674008378102,0.110247171970025,0.368366693803177
"TGFB1",0.6852653,0.035985652,"Tgfb","59086",0.225665387800415,0.38434932187183,0.667222857736607
"CHML",0.8247513,0.036103465,"","689102",0.195384658522442,0.184518719144725,0.47554458968176
"CDK5RAP3",-0.41523105,0.03611087,"C53","80278",-0.165809626345427,0.33279355157228,0.624162153331436
"TSPAN15",-0.38312688,0.0361306,"","679462",-0.130997695999109,0.541789393380435,0.780081132904054
"PPP2R5A",0.3153681,0.036137,"","312754",0.290073307065288,0.0311047648896953,0.19517500741274
"PDZD7",-0.5707858,0.036299657,"Pdzk7","293996",-0.0513073783085186,0.847714410821635,0.937859025892609
"JPH3",-0.42839488,0.036348023,"","307916",-0.0258003198917228,0.877592780981541,0.951501193287426
"SLK",0.5161005,0.036348023,"Stk2","54308",0.293578257786785,0.0185467227323842,0.147322608909179
"MMP11",-0.59045744,0.03639457,"ST3","25481",-0.818611981154241,0.0359890669564657,0.210086440575006
"ALAS1",0.27712983,0.0364049,"ALAS","65155",0.0487258925458058,0.665590882406542,0.848560204686508
"SLC35D3",0.7441862,0.03642329,"","308717",-0.509204818107102,0.383057340652486,0.666580503214204
"NOP2",0.30664676,0.036445048,"Nol1","314969",0.101703150090947,0.451253761049033,0.718620473078475
"ZFP39",-0.43446797,0.036447357,"","303173",-0.658026323607244,0.00468295728454642,0.0660846013492337
"ZFP397",0.6151469,0.036568984,"Znf397","100909408",0.210655972139568,0.154222585619779,0.434801874038048
"ITPRIPL2",0.9190477,0.03661702,"RGD1564255","499253",-0.26893991976951,0.0718075470987934,0.299008145855822
"ALDH1L2",-0.44637772,0.0366413,"RGD1309458","299699",-0.169083217814095,0.448629732095194,0.716786542452148
"MCEE",-0.5760194,0.036644287,"","293829",-0.064115821434968,0.695645313946597,0.865158061780568
"ELP5",0.28309202,0.036664568,"DERP6|Rai12","287446",0.350661898107352,0.00722198004560368,0.0862674580812274
"SNN",-0.3975091,0.03668417,"","29140",-0.357955516482038,0.00245699711339471,0.0461239219580575
"TUBG2",-0.46170938,0.03676427,"","680991",-0.0411761012491742,0.720135876343145,0.877628135927435
"CDK5",-0.45083693,0.03676427,"","140908",0.144966422551767,0.20405977401612,0.498623250049898
"TUBA3B",0.98023945,0.036987737,"RGD1565155","500363",NA,NA,NA
"PPWD1",0.34223482,0.037053958,"RGD1310204","294711",-0.200841650527361,0.243548944990398,0.54168462091234
"ZC3H8",-0.52011245,0.037083894,"Zc3hdc8","311414",-0.275732491472637,0.0501012727951559,0.251946975653596
"SC5D",0.3328679,0.037091367,"Sc5dl","114100",0.640002222379932,3.4766804503951e-05,0.00301439980406714
"SLC35D1",0.5396388,0.037110966,"","298280",0.0048817321244475,0.973892969437672,0.990791922668605
"RGD1309079",0.42236546,0.037203502,"Ab2-095","315891",NA,NA,NA
"SZRD1",0.2651899,0.03728946,"C1orf144|RGD1560286","500575",0.108100288258886,0.401457428381009,0.681804988254267
"PGGT1B",0.33448288,0.03728946,"","81746",-0.0598654599014538,0.619711015410775,0.824696071626904
"CROCC",-0.508079,0.037360642,"","313663",-0.250598335544139,0.20427739525034,0.498857150210341
"ZGPAT",0.29030257,0.03737169,"RGD1310801","296478",-0.19106762052843,0.0777275869479433,0.309296517814193
"ADPGK",0.31411034,0.03744561,"RGD1306103","315722",0.337473565256048,0.00791986405357554,0.0909106169935658
"HTR5A",-0.67148125,0.037459828,"5HT5A|MR22","25689",-0.15936235513983,0.331441260717239,0.623283804502909
"PERP",0.590914,0.037459828,"","292949",-0.0421805126995315,0.875567624898232,0.950367179011108
"RPS6KB1",0.37649137,0.03754645,"","83840",-0.0714202499938654,0.52952853161697,0.771805402636943
"CREG1",-0.26421645,0.03756935,"","Creg",0.12138791273485,0.439330512136823,0.711032266024177
"NMRK1",-0.60891306,0.037603244,"Nrk1","499330",-0.254876736240104,0.2196894536787,0.514349504508821
"ARRDC3",-0.42791298,0.037853606,"LRRGT00048","309945",0.0177916525122834,0.926343127556256,0.971911402242244
"ARHGEF2",-0.50566804,0.038085505,"","310635",-0.227888258407569,0.111046194287758,0.369708302557127
"ARHGEF25",-0.41118413,0.0381102,"Geft","314904",-0.183083442441442,0.391903144131188,0.673919347527713
"COIL",0.32240334,0.038111575,"","50998",-0.127086405501191,0.361812591183788,0.650506039961573
"NKAP",-0.59048504,0.038151268,"2610020o08rik","298342",-0.0995779238904061,0.529112469024782,0.771407149354122
"ETHE1",-0.36724612,0.038245164,"","292710",0.17993382175743,0.268933383397255,0.566493194469285
"NBR1",-0.32224736,0.038245164,"Ca125|RGD1311421","303554",0.0524354544752002,0.624216017291399,0.827338952222934
"RPF1",0.58397985,0.038253207,"Bxdc5","499725",-0.185129931652089,0.224302592325286,0.519848818037267
"SLC37A1",0.5571413,0.03828822,"","294321",-0.540192562117286,0.0614140244916874,0.276795984394032
"SRSF2",0.53308135,0.038305525,"Sfrs2","494445",0.106937954176214,0.42975723680129,0.703685504408142
"ALG10",0.7551815,0.038305525,"Alg10b|KCR1","245960",NA,NA,NA
"SLC16A8",0.9730974,0.038305525,"Mct3","65200",NA,NA,NA
"TRIM54",-0.9230427,0.038337693,"Rnf30","362708",NA,NA,NA
"PKM",0.5263086,0.038356286,"PKM12|Pk3|Pkm2","25630",0.305190577079224,0.00726719660366647,0.0866728746671581
"KIT",-0.5006792,0.038370207,"","64030",-0.0452324162079542,0.745805921503543,0.891188285625464
"FDXR",-0.5313651,0.0385795,"AR","79122",-0.070094296534886,0.674914476377075,0.853265370134551
"SNX7",0.398886,0.038629517,"","310815",0.0172896526584055,0.948369327427865,0.980225952307369
"ENPP1",0.72993696,0.038642246,"Npps|Pc1","85496",0.0215127072603728,0.930388201274354,0.973868423230823
"PAWR",0.5601135,0.03864341,"Par-4|Par4","64513",0.907054628743675,0.000139777042889949,0.00787911253888192
"SIRT7",0.42087793,0.038659964,"","303745",-0.284607572998264,0.0660932653644119,0.28670773709701
"CDC42EP3",-0.44628868,0.03866876,"","313838",0.841458748978945,2.08192209384167e-06,0.000423909904907729
"LSG1",0.32500356,0.03869334,"RGD1309089","288029",0.0181690184071943,0.883488365684347,0.954031291288886
"ZFP46",-0.440568,0.03882037,"","298558",-0.440718121683041,0.0431393313550542,0.23190315565747
"TMEM41A",0.5112608,0.03897502,"","681708",-0.0699364513687373,0.732350072164879,0.884717627620601
"ADCYAP1",0.6414165,0.03897502,"Pacap","24166",1.64987315688468,2.11076035030292e-13,1.07975945719746e-09
"CCSAP",0.43907428,0.03899341,"RGD1563235","307926",0.238042017597495,0.187323589399369,0.478887467052711
"ZFP513",0.26082954,0.039262705,"Znf513","313913",0.0450455617205177,0.837500767131945,0.933864338071323
"CPTP",-0.57773244,0.03937554,"Gltpd1","313771",-0.20159743843323,0.298765621178257,0.594183774554275
"FBXO44",-0.54700243,0.03943288,"","RGD1562463",-0.0228802068397345,0.829973306668756,0.929653700517631
"HSPA4",0.30015755,0.039481673,"Hsp110|Hsp70|irp94","266759",0.48373948455696,0.00104403735258149,0.0279269790450116
"ANKRD52",0.68396103,0.039582606,"RGD1307124","362811",0.195776221672048,0.360162848970529,0.648794102969888
"NOSIP",-0.43927485,0.03969875,"","292894",-0.178206783460133,0.137189903638531,0.409017313086159
"RNF141",-0.36530054,0.039720736,"","308900",0.0541970095299816,0.63033074756668,0.82992358770588
"TMEM179",-0.5009015,0.039815802,"","RGD1310269",0.0509707048638001,0.628057294865885,0.8289154534936
"RAB11B",-0.41509232,0.039815802,"","79434",-0.0539600833411218,0.596219591323536,0.811861667509296
"CHEK1",0.50829446,0.039869428,"","140583",0.171484489356787,0.528089133226819,0.77092208443661
"RAB3A",-0.39905143,0.040116232,"","RAB3",0.24001307934335,0.017195996220127,0.142110046307043
"ERAL1",-0.3119239,0.040128108,"","363646",-0.195439180528876,0.152420459084023,0.431671617131803
"TACC1",0.471592,0.0402329,"","Tacc1a",0.416453059992545,0.0197361313932063,0.152565440335394
"FXYD6",-0.32307225,0.040235706,"","Php",0.513001849802979,0.0266547970078989,0.179075521574989
"PHF21B",0.6334849,0.040290035,"","RGD1308739",0.88131079799324,0.000173918876935384,0.00894152778857244
"GORAB",0.44201726,0.0403276,"","Scyl1bp1",-0.296390544689324,0.09676797833686,0.344413892462844
"SIL1",-0.56205726,0.040359624,"","291673",0.260583658290543,0.110995845708712,0.369600812838352
"AK2",0.5197275,0.04037918,"","24184",-0.00525461193870624,0.971597986701564,0.989601687745866
"UBN1",0.28962803,0.04038311,"","302935",0.344572257933153,0.0248066278194892,0.172123844843129
"PIAS3",-0.45282632,0.04042212,"","83614",-0.229281742663379,0.112317183122129,0.371942741713059
"JPH4",-0.51739067,0.04046165,"","445271",-0.0519372104732424,0.657550224959364,0.845177112396352
"PGD",-0.33300146,0.040510073,"","Cc2-27",-0.0932213315939216,0.468390737512503,0.730633149482507
"ACADS",-0.35135093,0.040542137,"","Scad",0.0922989316555234,0.644693349949867,0.837994120155168
"CAP2",0.34800616,0.04064034,"","116653",0.3362381736761,0.0338614506490187,0.2040550288082
"ZBTB8B",-0.50454503,0.040657874,"","RGD1562327|Zbtb8|Zbtb8l",-0.831386456269854,0.00239087621871835,0.0452563452242505
"PADI2",-0.50108236,0.040773638,"","Pdi2",0.0179933126575837,0.912898131728193,0.966387499470227
"ERLEC1",-0.46808836,0.040773638,"","RGD1306508",-0.13246581070463,0.324348826433537,0.617206889843117
"TCTN1",-0.3580323,0.040773638,"","RGD1566266",-0.530686063752722,0.0124989601320943,0.118797357780359
"ST8SIA2",-0.69829434,0.040880658,"","Siat8b",0.189297126018437,0.615582426693343,0.822623073530606
"VWA5B2",-0.4674993,0.040880658,"","RGD1564491",-0.504441771476083,0.148202042834503,0.424840319484394
"HNRNPAB",0.33188716,0.040880658,"","A1F-C1|Hnrpab",0.374943539247943,0.0177319560374641,0.143912906790243
"FGF7",0.96359503,0.040880658,"","Kgf",-0.228072129969794,0.670547417453696,0.851162608929127
"LHX4",0.79457676,0.040988516,"","360858",NA,NA,NA
"MED4",-0.36088556,0.041012213,"","Vdrip",0.043355876591653,0.77092426268855,0.902972212929537
"YTHDF1",0.23782311,0.041012213,"","296467",0.167205918061658,0.162082279466879,0.444634348096432
"CDCA7",0.40414777,0.041012213,"","311742",-0.219778838764219,0.624294788364151,0.827338952222934
"CBLB",-0.6886468,0.041081518,"","171136",-0.122971815925395,0.416911406932233,0.693959262071695
"SAP30BP",0.32180488,0.041081518,"","RGD1565537",0.0315907061865807,0.78223468603818,0.907709301257897
"METTL6",0.3548717,0.04120367,"","290564",0.447816541956986,0.00393995121489967,0.0593225031341259
"MYLK",-0.6736588,0.04122695,"","288057",0.286812384680084,0.0994686695465073,0.349729999093949
"ITPR1",-0.43509513,0.041246727,"","I145TR|IP3R1|InsP3R|InsP3R",0.056968392362819,0.78735929474741,0.909727751423513
"CABLES1",-0.31079614,0.041444834,"","307585",0.268799793151039,0.185137889463542,0.476519695815817
"SIRT3",-0.3815202,0.041483484,"","293615",-0.0487634700739865,0.638824019894929,0.834394044114008
"OBFC1",-0.48785168,0.041653346,"","294025",NA,NA,NA
"LGMN",-0.4387056,0.04174131,"","Prsc1",0.0618985816712449,0.727541638717238,0.881774992684374
"SOAT1",0.6703569,0.04174131,"","Acat-1",0.253983313732499,0.0302922373757359,0.192377331217352
"CDH9",-0.8313626,0.041754942,"","29163",0.139950889454214,0.453113710406094,0.720013414796109
"ICA1",-0.4694552,0.04176689,"","Ica69",-0.035242549661974,0.776025560203982,0.904898359860847
"KDM1B",-0.31811586,0.04183083,"","Aof1",0.131259517858377,0.284262123541233,0.581717781884579
"CEP57L1",-0.5037394,0.041924905,"cep57R","294519",-0.395593592154853,0.0355773184950969,0.208634714870334
"CAMK1",-0.48706043,0.042015456,"Camki|Gaip","171503",0.168242238932662,0.143212644465123,0.418391937613556
"SRFBP1",0.40503505,0.042069778,"p49/STRAP","291469",-0.0251543136907008,0.84847187561356,0.93800549574681
"TRIM2",-0.30773902,0.0421367,"","361970",0.170855164268153,0.199262953280987,0.492786868508045
"TSPAN31",0.2815228,0.042165656,"Sas","362890",0.639864297041729,0.001810553806887,0.0385510426602725
"TNRC18",-0.57466465,0.042166073,"Zfp469","304302",-0.0805603463932035,0.63918162818198,0.834594759483101
"GPR101",0.9520749,0.042299286,"RGD1564196","317608",0.330095043714966,0.568210516864704,0.795805858732756
"GPX3",-0.553081,0.042353693,"GPx-3|GPx-P|GSHPx-3|GSHP","64317",0.591451079121663,0.148524335969744,0.425168573392963
"ZFP521",0.37923446,0.042425748,"Znf521","307579",-0.176935629565019,0.269156243753931,0.566729271423434
"PRR5",-0.6435585,0.0425764,"Protor1","315189",-0.142596097457667,0.482929862857391,0.741710560226574
"RASGRP1",0.4747592,0.042591874,"Rasgrp","29434",0.275279006837922,0.0210183273033737,0.157652864106171
"GGACT",-0.52912664,0.04270827,"A2ld1","290500",0.034079701779275,0.821305138273952,0.926207517445826
"GTF2F1",0.2910501,0.04270827,"","316123",0.133609447397714,0.262335009123605,0.560499003517512
"POLR1E",0.46758574,0.042786576,"Praf1|RGD1565773","313245",-0.116987774668414,0.490568749013706,0.746820753092661
"MYRIP",0.47532845,0.043024935,"Slac2c","360034",0.116532646720586,0.490553891033918,0.746820753092661
"MGC95210",-0.425667,0.043049075,"","287798",NA,NA,NA
"ANK1",0.63647246,0.043114673,"","306570",-0.132205422876249,0.425096107222737,0.699979148417048
"SOCS6",0.3937871,0.043192185,"","307200",-0.206326665403428,0.32070797568685,0.613645651627485
"LOC688390",-0.661496,0.04323364,"","688390",NA,NA,NA
"CSPG5",-0.47791874,0.043257702,"Caleb|Ngc","50568",0.129199573374608,0.202905902532072,0.497347936944328
"TIA1",-0.39518464,0.043443162,"","312510",-0.432443300967275,0.00344190732560778,0.0555562862928446
"GM2A",-0.31562626,0.043772697,"","282838",-0.0998164065188266,0.458783372095339,0.723683731098892
"FBP2",-0.8136375,0.043803196,"FBPase","114508",NA,NA,NA
"ZFP367",0.37631714,0.043803196,"Znf367","306695",0.206538695804497,0.210198324525122,0.50464256232493
"CRK",0.55220175,0.043810494,"Crko","54245",0.170733299271583,0.0891524950995157,0.331614651437949
"LYPLA2",0.41494977,0.043842703,"","83510",0.124075403889641,0.342131408025534,0.632116737789479
